Date,Open,High,Low,Close,Adj Close,Volume
06-08-2019,127.5,129.649994,124,127.300003,127.300003,11096223
07-08-2019,128.699997,129.899994,127.349998,128.25,128.25,2602207
08-08-2019,129,134.350006,126.050003,133.25,133.25,5140083
09-08-2019,133.899994,136,132.399994,133.399994,133.399994,2867662
13-08-2019,131.899994,133,130.100006,132.050003,132.050003,2677422
14-08-2019,132.800003,135.149994,130,131,131,3517270
16-08-2019,131.100006,132.199997,127.300003,128.949997,128.949997,4455494
19-08-2019,129.949997,135.300003,129.699997,134.199997,134.199997,3664065
20-08-2019,134.050003,137.600006,132.199997,136.050003,136.050003,4079241
21-08-2019,137,138.199997,135.649994,136.649994,136.649994,1868001
22-08-2019,135.199997,138.449997,134.25,134.75,134.75,3037504
23-08-2019,136.149994,137.300003,135.75,136.550003,136.550003,2149784
26-08-2019,136.5,137.25,134.300003,136.300003,136.300003,2714923
27-08-2019,136.649994,139.699997,136,138.800003,138.800003,3259203
28-08-2019,136.100006,139.300003,135,135.899994,135.899994,2705717
29-08-2019,136.699997,138.100006,136.199997,137.699997,137.699997,1895102
30-08-2019,136.449997,137.899994,133.350006,133.949997,133.949997,3971541
03-09-2019,134.699997,135.850006,133.149994,133.649994,133.649994,2554628
04-09-2019,134.949997,134.949997,130.149994,131.25,131.25,2630786
05-09-2019,132.5,133.949997,132.050003,133.100006,133.100006,2085086
06-09-2019,133.699997,135.949997,133.199997,134.5,134.5,2478794
09-09-2019,134.300003,138.949997,134.300003,136.25,136.25,3607657
11-09-2019,136.5,139.300003,135.25,137.600006,137.600006,3533287
12-09-2019,136.449997,138.850006,136.100006,137.350006,137.350006,3016999
13-09-2019,138.5,139.850006,137.050003,137.350006,137.350006,1838750
16-09-2019,137.5,138.550003,135.350006,136.949997,136.949997,2123143
17-09-2019,136.899994,139.649994,135.800003,138.899994,138.899994,3084823
18-09-2019,140,140,135.5,135.850006,135.850006,3127070
19-09-2019,135,135.050003,129.5,129.899994,129.899994,3761505
20-09-2019,130,130.5,125.699997,130.100006,130.100006,3217340
23-09-2019,129.949997,131.699997,129.050003,130.899994,130.899994,2151558
24-09-2019,131.300003,131.899994,125.900002,126.449997,126.449997,3806216
25-09-2019,126.300003,129.300003,125.949997,128.350006,128.350006,3184769
26-09-2019,129.300003,130.399994,125.75,126.650002,126.650002,2644012
27-09-2019,128,128.399994,124.5,126.699997,126.699997,2804739
30-09-2019,127.449997,128.600006,125.5,126.050003,126.050003,2753625
01-10-2019,126.050003,127.849998,125.099998,125.949997,125.949997,3921410
03-10-2019,126.199997,130.5,126.199997,129.949997,129.949997,3251667
04-10-2019,129.449997,131.949997,128.75,131.649994,131.649994,2324414
07-10-2019,131.899994,132.399994,130.699997,131.550003,131.550003,1776258
09-10-2019,132,132.75,125.199997,125.900002,125.900002,4440347
10-10-2019,126.099998,127.199997,123.699997,126.800003,126.800003,3141835
11-10-2019,126.099998,129.399994,125.949997,127.650002,127.650002,2807411
14-10-2019,127.900002,129.100006,126.300003,127.349998,127.349998,1732783
15-10-2019,126.5,129.300003,126.5,127.849998,127.849998,1585164
16-10-2019,127.199997,128.199997,125.599998,126.150002,126.150002,2024616
17-10-2019,126.150002,126.900002,125.099998,125.849998,125.849998,466545
18-10-2019,127,127.300003,125.550003,126.650002,126.650002,1612791
22-10-2019,127.099998,133.449997,127.099998,131.399994,131.399994,4559710
23-10-2019,144.5,178,144.5,176.300003,176.300003,32616021
24-10-2019,177.300003,196.050003,173.75,186.399994,186.399994,22025508
25-10-2019,186.199997,186.899994,174.199997,175.600006,175.600006,9409249
27-10-2019,175,191.550003,173.149994,184.25,184.25,9196803
29-10-2019,184.25,185.350006,174.199997,176.449997,176.449997,5650716
30-10-2019,178.699997,185.149994,178.25,179.649994,179.649994,5049169
31-10-2019,179.800003,182.5,170.199997,171.050003,171.050003,8325578
01-11-2019,173.100006,175.649994,169.600006,173.5,173.5,8209155
04-11-2019,182.25,184,175.5,176.550003,176.550003,12359144
05-11-2019,177.5,177.949997,165.5,166.050003,166.050003,6713146
06-11-2019,166,168.699997,160.600006,162.899994,162.899994,4962700
